status,pair,source_domain,target_domain,seed,method,rho,lambda,run_runtime_seconds,failure_stage,failure_message,run_record_path,heldout_cross_entropy,heldout_top1_accuracy,heldout_macro_accuracy,heldout_num_examples,transductive_full_cross_entropy,transductive_full_top1_accuracy,transductive_full_macro_accuracy,transductive_full_num_examples,transductive_unqueried_cross_entropy,transductive_unqueried_top1_accuracy,transductive_unqueried_macro_accuracy,transductive_unqueried_num_examples,effective_sample_size,squared_l2_norm,max_weight,source_total_mass,query_total_mass,solver_runtime_seconds,classifier_status,classifier_fit_seconds,classifier_iterations,classifier_closure_evaluations
complete,product_to_clipart,product,clipart,4,random_uniform,1e-05,,1.7629292272031307,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_clipart/seed_4/random_uniform/run_record.json,2.3180020975445115,0.4444444444444444,0.43086353090163515,873,2.2336778679926095,0.46804123711340206,0.4525993906483592,4365,2.2934073474665726,0.44958481613285883,0.4353285496766619,4215,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.5568529963493347e-05,converged_objective,0.8056165724992752,99,205
complete,product_to_clipart,product,clipart,4,source_only_uniform,1e-05,,1.6210824847221375,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_clipart/seed_4/source_only_uniform/run_record.json,2.6593225596545977,0.37800687285223367,0.3708661436602613,873,2.6299673365526717,0.37823596792668956,0.3751046809379703,4365,2.6299673365526717,0.37823596792668956,0.3751046809379703,4365,4439.000000000019,0.0002252759630547411,0.00022527596305474206,1.0,0.0,2.4629756808280945e-05,converged_objective,0.7612145021557808,95,195
complete,product_to_clipart,product,clipart,4,wasserstein_hard_voronoi,1e-05,,1.6039459612220526,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_clipart/seed_4/wasserstein_hard_voronoi/run_record.json,2.188139039280585,0.47880870561282934,0.48143458999257993,873,2.0950469234993387,0.5019473081328751,0.5005169899741361,4365,2.167388766125404,0.4842230130486358,0.4847354892173112,4215,319.0659898477156,0.0031341478935980665,0.010022909507445592,0.42468499427262324,0.5753150057273768,0.015263577923178673,converged_objective,0.7187310717999935,91,188
complete,product_to_clipart,product,clipart,4,wasserstein_uniform,1e-05,,1.8027554247528315,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_clipart/seed_4/wasserstein_uniform/run_record.json,2.2201563532487483,0.4627720504009164,0.4627499595480067,873,2.1175227750697028,0.4868270332187858,0.4850999659686419,4365,2.170191629885563,0.46951364175563465,0.4686746998963356,4215,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.5307759642601013e-05,converged_objective,0.7679401878267527,95,198
complete,product_to_real_world,product,real_world,0,random_regularized_wasserstein,1e-05,10.0,1.6591513212770224,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/random_regularized_wasserstein/lambda_10/run_record.json,0.8694153461228485,0.7649082568807339,0.7492189969142815,872,0.8343318607509501,0.7746155611659399,0.7605145170276173,4357,0.8590851107241445,0.7665795103399097,0.7533147247105634,4207,1528.108269086866,0.0006544038928586902,0.006784925141031611,0.8744322242880613,0.1255677757119386,0.037712227553129196,converged_objective,0.7698860447853804,91,191
complete,product_to_real_world,product,real_world,0,random_regularized_wasserstein,1e-05,100.0,2.4409294556826353,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/random_regularized_wasserstein/lambda_100/run_record.json,0.8636000116397231,0.7626146788990825,0.7481144334615399,872,0.8313388066904867,0.7707137938948818,0.7573874480201721,4357,0.85570939937609,0.7625386260993582,0.7500302787512733,4207,2842.886903851265,0.00035175511155413814,0.0019243568393810535,0.9202964949807915,0.07970350501920873,0.7954668831080198,converged_objective,0.778521616011858,92,193
complete,product_to_real_world,product,real_world,0,random_regularized_wasserstein,1e-05,1000.0,2.9056287314742804,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/random_regularized_wasserstein/lambda_1000/run_record.json,0.8817114773021621,0.7591743119266054,0.7438832881283464,872,0.8504790916415697,0.769795731007574,0.7566079134908423,4357,0.8735580366871398,0.7615878298074638,0.7491509162931166,4207,4473.750021395364,0.00022352612354681808,0.0005309003583951776,0.956034787177521,0.04396521282247902,1.1624681167304516,converged_objective,0.8367707561701536,98,201
complete,product_to_real_world,product,real_world,0,random_regularized_wasserstein,1e-05,10000.0,2.505976503714919,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/random_regularized_wasserstein/lambda_10000/run_record.json,0.8918182484100146,0.7580275229357798,0.7437258475297294,872,0.8603826787212902,0.7675005737893046,0.7545602492800614,4357,0.8826252067964538,0.7592108390777276,0.7469918879791301,4207,4587.251552558046,0.00021799545731089408,0.00026117178541215245,0.9656873418036047,0.03431265819639523,0.8599365148693323,converged_objective,0.785834476351738,94,194
complete,product_to_real_world,product,real_world,0,random_uniform,1e-05,,1.7280416507273912,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/random_uniform/run_record.json,0.8935906997726296,0.7591743119266054,0.744909279482392,872,0.8622051579186459,0.7672710580674776,0.7543596420064903,4357,0.8842679123285865,0.758973140004754,0.7467674285305327,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.4886801838874817e-05,converged_objective,0.7781481277197599,98,203
complete,product_to_real_world,product,real_world,0,source_only_uniform,1e-05,,1.646373214200139,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/source_only_uniform/run_record.json,0.9713802772122984,0.75,0.7360743126181326,872,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,4439.000000000019,0.0002252759630547411,0.00022527596305474206,1.0,0.0,2.4566426873207092e-05,converged_objective,0.8023875840008259,95,195
complete,product_to_real_world,product,real_world,0,wasserstein_hard_voronoi,1e-05,,1.5453626159578562,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/wasserstein_hard_voronoi/run_record.json,0.8387390368655693,0.7775229357798165,0.7570991776475224,872,0.7998122397665333,0.7872389258664219,0.7697210094087094,4357,0.8264419021505932,0.7796529593534586,0.7621830947085618,4207,659.0994193303305,0.0015172217888100054,0.0071736011477761845,0.6680057388809182,0.3319942611190818,0.01515759713947773,converged_objective,0.6638951487839222,84,176
complete,product_to_real_world,product,real_world,0,wasserstein_uniform,1e-05,,1.7161245122551918,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_0/wasserstein_uniform/run_record.json,0.8727333635930234,0.7672018348623854,0.7520218818914937,872,0.8341544788055698,0.7771402341060363,0.7639529688738093,4357,0.8565064283176635,0.7696695982885666,0.7558352481661651,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.3655593395233154e-05,converged_objective,0.7011904306709766,92,191
complete,product_to_real_world,product,real_world,1,random_regularized_wasserstein,1e-05,10.0,1.7179060131311417,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_1/random_regularized_wasserstein/lambda_10/run_record.json,0.8277199971129876,0.7786697247706422,0.7598861819956128,872,0.8273333162766167,0.7727794353913243,0.7579081961969669,4357,0.8525575609093331,0.7646779177561207,0.7505492069408394,4207,1398.0759755431823,0.0007152687103513661,0.00501285494553691,0.8607593884004956,0.13924061159950446,0.0366671197116375,converged_objective,0.7938541360199451,93,194
complete,product_to_real_world,product,real_world,1,random_uniform,1e-05,,1.6948089990764856,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_1/random_uniform/run_record.json,0.8586718110476174,0.7706422018348624,0.7569172002483504,872,0.8655906925769934,0.7661234794583429,0.7541123049053032,4357,0.8881775072701215,0.7577846446398859,0.7464775951465047,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.4667009711265564e-05,converged_objective,0.742230974137783,89,182
complete,product_to_real_world,product,real_world,1,source_only_uniform,1e-05,,1.6689112540334463,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_1/source_only_uniform/run_record.json,0.9161879482637507,0.7545871559633027,0.7402815639812543,872,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,4439.000000000019,0.0002252759630547411,0.00022527596305474206,1.0,0.0,2.407655119895935e-05,converged_objective,0.8240212835371494,95,195
complete,product_to_real_world,product,real_world,1,wasserstein_hard_voronoi,1e-05,,1.5749452132731676,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_1/wasserstein_hard_voronoi/run_record.json,0.787375625816188,0.7924311926605505,0.7684669767796705,872,0.77253847474811,0.7938948817994033,0.7727896394767593,4357,0.7981354256521511,0.7865462324696934,0.765626016263471,4207,662.695749440716,0.0015089881002616251,0.00746054519368723,0.6674318507890962,0.33256814921090383,0.015284135937690735,converged_objective,0.6715085227042437,82,171
complete,product_to_real_world,product,real_world,1,wasserstein_uniform,1e-05,,1.8647573608905077,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_1/wasserstein_uniform/run_record.json,0.8185591307457192,0.7809633027522935,0.7655844068609011,872,0.8174922060562502,0.7812715170989213,0.7663655479401144,4357,0.8390818610647195,0.7734727834561446,0.7582628651373634,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.676062285900116e-05,converged_objective,0.8417567685246468,96,198
complete,product_to_real_world,product,real_world,2,random_regularized_wasserstein,1e-05,10.0,1.7675936240702868,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,0.8585282867694602,0.7763761467889908,0.7637547967102624,872,0.8123585985877628,0.7780582969933441,0.7613315642460748,4357,0.8365532093920721,0.770144996434514,0.7531373108644177,4207,1588.1653612637006,0.0006296573545744012,0.005190567907091463,0.8684599837985163,0.1315400162014836,0.03709563426673412,converged_objective,0.8327865060418844,95,196
complete,product_to_real_world,product,real_world,2,random_uniform,1e-05,,1.803949199616909,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_2/random_uniform/run_record.json,0.9020618341380378,0.7660550458715596,0.7556159951688649,872,0.8522450156740451,0.7732384668349782,0.7587869198436596,4357,0.8741193312808694,0.765153315902068,0.7503372475663411,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.575106918811798e-05,converged_objective,0.8295766599476337,95,198
complete,product_to_real_world,product,real_world,2,source_only_uniform,1e-05,,1.6818975806236267,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_2/source_only_uniform/run_record.json,0.9903038988307564,0.7511467889908257,0.7429339637764264,872,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,4439.000000000019,0.0002252759630547411,0.00022527596305474206,1.0,0.0,2.37245112657547e-05,converged_objective,0.8244630359113216,95,195
complete,product_to_real_world,product,real_world,2,wasserstein_hard_voronoi,1e-05,,1.6078638806939125,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_2/wasserstein_hard_voronoi/run_record.json,0.8314543411945337,0.7740825688073395,0.7593245530897352,872,0.7877729495499483,0.7858618315354602,0.7680975670949517,4357,0.8138237535716993,0.7782267649156168,0.7600425710754907,4207,669.6380327507305,0.0014933440920197032,0.007460545193687231,0.6760401721664275,0.32395982783357247,0.015177914872765541,converged_objective,0.7127388194203377,85,176
complete,product_to_real_world,product,real_world,2,wasserstein_uniform,1e-05,,1.8908549845218658,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_2/wasserstein_uniform/run_record.json,0.8719810520895902,0.7740825688073395,0.7655326154224701,872,0.8244706485410773,0.7757631397750746,0.763367517911711,4357,0.8462394023789221,0.7680057047777513,0.754854207718879,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.7650967240333557e-05,converged_objective,0.8571277614682913,96,199
complete,product_to_real_world,product,real_world,3,random_regularized_wasserstein,1e-05,10.0,1.7212937325239182,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,0.8368634265800016,0.7775229357798165,0.7600122882594901,872,0.8175268493327521,0.7810420013770943,0.7640345498831381,4357,0.8416563764970882,0.7732350843831709,0.756554294745217,4207,1490.5598128796769,0.0006708888776949224,0.0060657617115210255,0.8759852124720242,0.12401478752797566,0.03748437575995922,converged_objective,0.8070055935531855,93,192
complete,product_to_real_world,product,real_world,3,random_uniform,1e-05,,1.7625489942729473,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_3/random_uniform/run_record.json,0.8794066794317311,0.7740825688073395,0.7594055929516755,872,0.8549893928574877,0.7753041083314207,0.7593970384176302,4357,0.876669695630486,0.7672926075588306,0.7517606151353049,4207,4589.000000000016,0.00021791239921551458,0.00021791239921551526,0.9673131401176722,0.03268685988232729,2.5039538741111755e-05,converged_objective,0.7854885552078485,93,189
complete,product_to_real_world,product,real_world,3,source_only_uniform,1e-05,,1.6262713875621557,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/product_to_real_world/seed_3/source_only_uniform/run_record.json,0.9739270105669849,0.7465596330275229,0.734043229071212,872,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,0.9518436180957317,0.7468441588248795,0.7333695922994262,4357,4439.000000000019,0.0002252759630547411,0.00022527596305474206,1.0,0.0,2.4296343326568604e-05,converged_objective,0.7575952019542456,95,195
